Time - Plot 0	Amplitude - Plot 0	
20000,1	0,530161	
20000,1	0,530176	
20100,1	0,52465	
20200,1	0,519371	
20200,1	0,519377	
20300,2	0,514183	
20300,2	0,514154	
20400,2	0,509031	
20500,2	0,503989	
20500,2	0,504081	
20600	0,499182	
20600	0,49923	
20700,1	0,494418	
20800,1	0,489728	
20800,1	0,489749	
20900,1	0,485163	
20900,1	0,485132	
21000,1	0,480608	
21100,2	0,476265	
21100,2	0,476224	
21200,2	0,471887	
21200,2	0,471915	
21300,2	0,467657	
21400	0,463474	
21400,1	0,463505	
21500,1	0,459372	
21500,1	0,459365	
21600,1	0,455371	
21700,1	0,451436	
21700,1	0,451421	
21800,2	0,447565	
21800,2	0,447583	
21900,2	0,443729	
22000,2	0,439983	
22000,2	0,440036	
22100	0,436328	
22100	0,436348	
22200	0,432748	
22300,1	0,429184	
22300,1	0,429203	
22400,1	0,425767	
22400,1	0,425745	
22500,1	0,422313	
22600,2	0,418963	
22600,2	0,418997	
22700,2	0,415684	
22700,2	0,415711	
22800,2	0,412441	
22900	0,409271	
