Time - Plot 0	Amplitude - Plot 0	
2300,01	0,0396458	
2400,02	0,0407653	
2400,04	0,0407342	
2500,05	0,0418997	
2500,06	0,0418791	
2600,08	0,043072	
2700,11	0,0443146	
2700,11	0,0442824	
2799,95	0,0455258	
2799,94	0,0455285	
2899,96	0,0468082	
3000	0,0480653	
2999,99	0,0481004	
3100,02	0,0494224	
3100,01	0,0494139	
3200,05	0,0507623	
3300,07	0,0521633	
3300,07	0,0521881	
3400,09	0,0535573	
3400,09	0,0535301	
3499,93	0,0549769	
3599,95	0,0564509	
3599,95	0,0564652	
3699,98	0,0579351	
3699,97	0,0579358	
3800,01	0,059489	
3900,04	0,0609747	
3900,03	0,061007	
4000,04	0,0625301	
4000,06	0,0625647	
4100,08	0,0641449	
4200,11	0,0657726	
4200,1	0,0657861	
4299,94	0,0674471	
4299,94	0,067437	
4399,97	0,0691484	
4499,99	0,0708589	
4499,98	0,0708775	
4600,02	0,0726478	
4600,02	0,0726509	
4700,03	0,0744853	
4800,07	0,0762863	
4800,06	0,0762814	
4900,08	0,0781659	
4900,08	0,0781841	
5000,11	0,0800831	
5099,95	0,0820558	
5099,95	0,0820621	
5199,97	0,0840773	
5199,97	0,0840637	
5299,99	0,0861119	
5400,03	0,0881818	
5400,03	0,0882244	
5500,05	0,0903745	
5500,05	0,0903507	
5600,08	0,092541	
5700,1	0,0947677	
5700,1	0,0947701	
5800,12	0,0971199	
5800,12	0,0970952	
5899,96	0,0994578	
5999,98	0,101835	
5999,99	0,101875	
6100,01	0,104311	
6200,04	0,106802	
6200,04	0,106834	
6300,06	0,109414	
6300,05	0,109399	
6400,09	0,112088	
6400,09	0,112089	
6500,1	0,114844	
6599,95	0,117624	
6599,94	0,117634	
6699,97	0,120513	
6699,97	0,120535	
6799,99	0,123488	
6900,02	0,126562	
6900,02	0,126505	
7000,04	0,129699	
7000,05	0,129674	
7100,07	0,132939	
7200,09	0,136272	
7200,09	0,13627	
7300,12	0,139709	
7300,12	0,139749	
7399,96	0,143296	
7499,98	0,146963	
7499,98	0,146967	
7600,01	0,150729	
7600,01	0,150739	
7700,03	0,154678	
7800,06	0,158713	
7800,05	0,158687	
7900,09	0,162927	
7900,08	0,162903	
8000,1	0,167216	
8100,13	0,171763	
8100,14	0,171767	
8199,96	0,176378	
8199,96	0,176406	
8300	0,181248	
8400,02	0,186273	
8400,02	0,18627	
8500,04	0,191485	
8500,05	0,191519	
8600,08	0,196898	
8700,09	0,202582	
8700,08	0,202623	
8800,11	0,208425	
8800,11	0,208459	
8900,14	0,214566	
8999,98	0,22097	
8999,98	0,220971	
9100	0,227653	
9100	0,227635	
9200,03	0,23461	
9300,04	0,241935	
9300,05	0,241921	
9400,09	0,249514	
9400,06	0,249557	
9500,1	0,257541	
9600,12	0,265925	
9600,13	0,265959	
9699,97	0,274714	
9699,96	0,274747	
9799,99	0,283982	
9900,01	0,293639	
9900,01	0,293695	
10000	0,303866	
10000	0,303922	
10100,1	0,314646	
10200,1	0,32588	
10200,1	0,325983	
10300,1	0,337749	
10300,1	0,337898	
10400,1	0,350414	
10500	0,363489	
10500	0,363586	
10600	0,377384	
10600	0,377538	
10700	0,392214	
10800	0,407493	
10800	0,407662	
10900,1	0,423715	
10900,1	0,423872	
11000,1	0,440919	
11100,1	0,458554	
11100,1	0,458788	
11200,1	0,477242	
11200,2	0,477477	
11300	0,496681	
11400	0,516517	
11400	0,516813	
11500	0,537063	
11600	0,557614	
11600,1	0,55817	
11700,1	0,57884	
11700,1	0,579162	
11800,1	0,599592	
11900,1	0,619673	
11900,1	0,619973	
12000,1	0,638912	
12000,2	0,639108	
12100	0,65651	
12200	0,672092	
12200	0,672251	
12300	0,685362	
12300	0,685441	
12400,1	0,695703	
12500,1	0,702965	
12500,1	0,702916	
12600,1	0,706834	
12600,1	0,70682	
12700,1	0,707407	
12800	0,704712	
12800	0,704658	
12900	0,698981	
12900	0,699017	
13000	0,690598	
13100	0,679942	
13100	0,680076	
13200,1	0,667474	
13200,1	0,667622	
13300,1	0,653452	
13400,1	0,638236	
13400,1	0,638572	
13500,2	0,622518	
13500,2	0,622787	
13600	0,606169	
13700	0,589575	
13700	0,589921	
13800	0,573077	
13800	0,573383	
13900,1	0,556667	
14000,1	0,540526	
14000,1	0,540839	
14100,1	0,524775	
14100,1	0,525071	
14200,1	0,509489	
14300,1	0,494564	
14300,1	0,494851	
14400	0,480353	
14400	0,480555	
14500	0,466564	
14600,1	0,453259	
14600,1	0,453469	
14700,1	0,440539	
14700,1	0,440732	
14800,1	0,428411	
14900,1	0,416615	
14900,1	0,416774	
15000,1	0,40543	
15000,1	0,405573	
15100,2	0,394828	
15200	0,384511	
15200	0,384614	
15300	0,374766	
15300	0,374835	
15400,1	0,365432	
15500,1	0,356411	
15500,1	0,356482	
15600,1	0,347823	
15600,1	0,347912	
15700,1	0,339673	
15800,2	0,331815	
15800,1	0,33182	
15900	0,324312	
15993,9	0,316764	
16000	0,317117	
16100	0,310169	
16100	0,310221	
16200,1	0,303552	
16300,1	0,29717	
16300,1	0,297145	
16400,1	0,291077	
16400,1	0,291102	
16500,2	0,285186	
16574,1	0,278338	
16600,2	0,27956	
16700	0,274122	
16700	0,274103	
16800	0,268883	
16800,2	0,268813	
16900,1	0,263825	
17000,1	0,259026	
17000,1	0,259032	
17100,1	0,254374	
17100,1	0,254411	
17200,1	0,249947	
17300,2	0,245581	
17300,2	0,245545	
17400,2	0,241394	
17500	0,237373	
17500	0,237406	
17600,1	0,233487	
17600	0,233501	
17700,1	0,229764	
17800,1	0,2261	
17800,1	0,22611	
17900,1	0,222585	
17900,1	0,222577	
18000,1	0,219149	
18100,2	0,215822	
18100,2	0,215854	
18200,2	0,212638	
18200,2	0,212615	
18300	0,209534	
18400,1	0,206549	
18400	0,20651	
18500,1	0,203593	
18500,1	0,203568	
18600,1	0,200749	
18700,1	0,197984	
18700,1	0,198008	
18800,2	0,19531	
18800,2	0,195324	
18900,2	0,192707	
19000	0,190179	
19000	0,190184	
19100	0,187716	
19100	0,187705	
19200,1	0,185323	
19300,1	0,182982	
19300,1	0,183016	
19400,1	0,180738	
19400,1	0,180709	
19500,1	0,178501	
19600,2	0,176342	
19600,2	0,176361	
19700,2	0,174257	
19700,2	0,174251	
19800	0,172202	
19900	0,170237	
19900,1	0,170178	
20000,1	0,168257	
20000,1	0,168242	
20100,1	0,166349	
20200,1	0,164491	
20200,1	0,164473	
20300,1	0,162666	
20300,1	0,162714	
20400,2	0,160912	
20500,2	0,15918	
20500,2	0,159189	
20600	0,157469	
20600	0,157473	
20700,1	0,155834	
20800,1	0,154157	
20800,1	0,154205	
20900,1	0,152598	
20900,1	0,152676	
21000,1	0,151125	
21100,2	0,149566	
21100,2	0,149571	
21200,2	0,148123	
21200,2	0,148084	
21300,2	0,146648	
21400,1	0,145216	
21400,1	0,145248	
21500,1	0,143829	
21500,1	0,143825	
21600,1	0,142495	
21700,1	0,14112	
21700,1	0,141147	
21800,2	0,139842	
21800,1	0,139798	
21900,2	0,138516	
22000,2	0,137299	
22000,2	0,137299	
22100	0,136071	
22100	0,136048	
22200,1	0,134862	
22300,1	0,133633	
22300,1	0,133679	
22400,1	0,132475	
22400,1	0,132463	
22500,1	0,131328	
22600,2	0,130211	
22600,2	0,130213	
22700,2	0,129129	
22700,2	0,129138	
22800,2	0,128012	
22900	0,126922	
