Time - Plot 0	Amplitude - Plot 0	
14800,1	1,56589	
14800,1	1,56603	
14900,1	1,55019	
15000,1	1,53448	
15000,2	1,53482	
15100,2	1,51875	
15100,2	1,51903	
15200	1,50293	
15300	1,48699	
15300	1,48728	
15400,1	1,47121	
15400	1,47151	
15500,1	1,45543	
15600,1	1,43961	
15600,1	1,4399	
15700,1	1,42405	
15700,1	1,42427	
15800,2	1,40848	
15900	1,39313	
15900	1,39335	
16000	1,3778	
16000	1,37807	
16100	1,36265	
16200,1	1,34765	
16200,1	1,34798	
16300,1	1,33298	
16300,1	1,33325	
16400,1	1,31836	
16500,2	1,30385	
16500,1	1,30412	
16600,2	1,28972	
16600,2	1,28999	
16700	1,2758	
16800	1,26188	
16800	1,2622	
16900,1	1,24829	
16900,1	1,24856	
17000,1	1,23494	
17100,1	1,2216	
17100,1	1,2219	
17200,1	1,20867	
17200,1	1,20881	
17300,2	1,19578	
17400,2	1,18307	
17400,2	1,18329	
17500	1,17081	
17500	1,17103	
17600	1,15856	
17700,1	1,14649	
17700,1	1,14673	
17800,1	1,13482	
17800,1	1,13498	
17900,1	1,12324	
18000,2	1,11171	
18000,1	1,11189	
18100,2	1,10051	
18100,2	1,10068	
18200,2	1,08953	
18300	1,07861	
18300	1,07878	
18400	1,06795	
18400	1,06811	
18500,1	1,05745	
18600,1	1,04713	
18600,1	1,04726	
18700,1	1,03701	
18700,1	1,03717	
18800,2	1,02706	
18900,2	1,0172	
18900,2	1,01734	
19000	1,00764	
19000	1,00775	
19100	0,998203	
19200,1	0,988851	
19200,1	0,988958	
19300,1	0,979683	
19300,1	0,979836	
19400,1	0,970713	
19500,1	0,961825	
19500,1	0,961906	
19600,2	0,953156	
19600,2	0,953224	
19700,2	0,944636	
19800	0,936141	
19800	0,936306	
19900,1	0,927931	
19900,1	0,928016	
20000,1	0,919912	
20100,1	0,911877	
20100,1	0,911939	
20200,1	0,90407	
20200,1	0,904134	
20300,2	0,896333	
20400,2	0,88864	
20400,2	0,88871	
20500,2	0,881128	
20500,2	0,881254	
20600	0,873888	
20700,1	0,866568	
20700,1	0,866699	
20800,1	0,85951	
20800,1	0,859525	
20900,1	0,852528	
21000,1	0,845596	
21000,1	0,845635	
21100,2	0,838858	
21100,2	0,838886	
21200,2	0,83217	
21300,2	0,825635	
21300,2	0,825629	
21400,1	0,819115	
21415	0,812359	
21500,1	0,812835	
21600,1	0,806531	
21600,1	0,806511	
21700,1	0,800364	
21775,2	0,788254	
21800,1	0,794332	
21900,2	0,788264	
21900,2	0,788317	
22000,2	0,782396	
22100	0,776542	
22100	0,776631	
22200,1	0,77092	
22200,1	0,770961	
22300,1	0,765297	
22400,1	0,759703	
22400,1	0,759744	
22500,1	0,754256	
22500,1	0,754302	
22600,2	0,748878	
22700,2	0,743595	
22700,2	0,743634	
22800,2	0,738368	
22800,2	0,7384	
22900	0,73327	
23000,1	0,728191	
