Time - Plot 0	Amplitude - Plot 0	
20300,1	2,06562	
20400,2	2,06759	
20400,2	2,06756	
20500,2	2,06915	
20600	2,07098	
20600	2,07098	
20700,1	2,07271	
20700,1	2,07279	
20800,1	2,07426	
20900,1	2,07578	
20900,1	2,07584	
21000,1	2,0775	
21000,1	2,0775	
21100,2	2,07876	
21200,2	2,08017	
21200,2	2,0801	
21300,2	2,08149	
21300,2	2,08177	
21400	2,08291	
21500,1	2,08426	
21500,1	2,08418	
21600,1	2,08538	
21600,1	2,08551	
21700,1	2,0866	
21800,1	2,08785	
21800,2	2,08775	
21900,2	2,08887	
21900,2	2,08891	
22000,2	2,09011	
22100	2,09102	
22100	2,09105	
22200	2,09205	
22200	2,09202	
22300,1	2,09336	
22400,1	2,09407	
22400,1	2,09415	
22500,1	2,09499	
22500,1	2,0948	
22600,2	2,09606	
22700,2	2,09678	
22700,2	2,09691	
22800,2	2,09771	
22800,2	2,09775	
