Time - Plot 0	Amplitude - Plot 0	
2400,04	0,023065	
2400,04	0,0230474	
2500,05	0,0236615	
2508,36	0,0236898	
2600,08	0,0243603	
2700,1	0,0250243	
2700,1	0,0250442	
2799,96	0,0257632	
2899,96	0,026474	
2899,97	0,026443	
3000,01	0,0272175	
2999,99	0,027217	
3100,01	0,0279588	
3200,03	0,0287147	
3200,03	0,02872	
3300,06	0,0295247	
3300,07	0,0295097	
3400,08	0,0302865	
3499,93	0,0310679	
3499,94	0,0310814	
3599,96	0,0319497	
3599,95	0,0319488	
3699,98	0,0327963	
3800	0,0336685	
3800,01	0,0336513	
3900,03	0,0345364	
3900,03	0,034512	
4000,04	0,0354508	
4100,08	0,0363643	
4100,07	0,0363323	
4200,1	0,037272	
4200,11	0,037258	
4299,94	0,0382103	
4399,97	0,0392149	
4399,96	0,0391904	
4499,99	0,0401669	
4499,99	0,0401729	
4600,02	0,041176	
4700,04	0,042181	
4700,05	0,0421937	
4800,06	0,0432098	
4800,07	0,0432425	
4900,09	0,0443	
5000,12	0,0453566	
5000,11	0,0453974	
5099,96	0,0464991	
5099,95	0,046511	
5199,98	0,0476379	
5300	0,0488071	
5300	0,0487886	
5400,03	0,0499897	
5400,01	0,0500044	
5500,05	0,0512334	
5600,07	0,0524671	
5600,07	0,0524676	
5700,09	0,0537041	
5700,09	0,0537252	
5800,12	0,0550722	
5899,96	0,0563998	
5899,96	0,056391	
5999,98	0,0577278	
5999,97	0,0577397	
6100,01	0,059151	
6200,03	0,0606082	
6200,04	0,0606152	
6300,06	0,0620707	
6300,06	0,0620753	
6400,08	0,063602	
6500,11	0,0651745	
6500,11	0,0651187	
6599,94	0,0667561	
6599,94	0,0667548	
6699,97	0,0684047	
6800	0,0700789	
6799,99	0,0700928	
6900,03	0,0718147	
6900,03	0,0718273	
7000,04	0,0736111	
7100,08	0,0754865	
7100,06	0,075466	
7200,09	0,0774144	
7200,09	0,0773909	
7300,12	0,0793856	
7399,96	0,0814261	
7399,96	0,0814158	
7499,99	0,0834926	
7499,98	0,0834966	
7600	0,0856418	
7700,04	0,0878992	
7700,03	0,0879321	
7800,06	0,0902004	
7800,04	0,0902221	
7900,08	0,0925768	
8000,1	0,0950883	
8000,11	0,0951082	
8100,13	0,09767	
8100,13	0,0977073	
8199,97	0,100384	
8299,99	0,103155	
8299,98	0,10314	
8400,02	0,106037	
8400,02	0,106067	
8500,04	0,109059	
8600,05	0,112159	
8600,07	0,112185	
8700,09	0,115418	
8700,09	0,115437	
8800,11	0,118817	
8900,14	0,122366	
8900,14	0,122369	
8999,98	0,126055	
8999,99	0,126063	
9100,01	0,12994	
9200,02	0,133972	
9200,03	0,133984	
9300,05	0,138218	
9300,06	0,138193	
9400,08	0,142672	
9500,1	0,14732	
9500,1	0,14733	
9600,13	0,152227	
9600,13	0,152248	
9699,96	0,157396	
9799,99	0,162816	
9799,98	0,162836	
9900,01	0,168562	
9900,02	0,168559	
10000	0,17458	
10100,1	0,181005	
10100,1	0,180995	
10200,1	0,187742	
10292,4	0,193978	
10300,1	0,194864	
10400,1	0,202423	
10400,1	0,202433	
10500	0,210375	
10600	0,218833	
10600	0,218931	
10700	0,2279	
10700	0,227895	
10800	0,237365	
10900,1	0,247479	
10900,1	0,24756	
11000,1	0,258207	
11000,1	0,25832	
11100,1	0,269555	
11200,1	0,2815	
11200,1	0,281587	
11300	0,294096	
11300	0,294196	
11400	0,307357	
11500	0,321167	
11500	0,321263	
11600,1	0,335493	
11600,1	0,335598	
11700,1	0,350251	
11800,1	0,36513	
11800,1	0,36523	
11900,1	0,380065	
11900,1	0,38018	
12000,2	0,394631	
12100	0,408483	
12100	0,408579	
12200	0,421314	
12200	0,421343	
12300	0,432509	
12400,1	0,441702	
12400,1	0,441734	
12500,1	0,448586	
12500,1	0,448561	
12600,1	0,452724	
12700,2	0,454206	
12700,2	0,45422	
12800	0,452943	
12800	0,452911	
12900	0,448989	
13000	0,442858	
13000	0,442858	
13100	0,434743	
13100,1	0,434799	
13200,1	0,425108	
13300,1	0,414259	
13300,1	0,41444	
13400,1	0,402734	
13400,1	0,402817	
13500,2	0,390609	
13600	0,378275	
13600	0,378481	
13700	0,366061	
13700	0,366197	
13800	0,353861	
13900,1	0,341849	
13900,1	0,341944	
14000,1	0,33024	
14000,1	0,330389	
14100,1	0,319032	
14200,1	0,308215	
14200,1	0,308299	
14300,2	0,297859	
14300,2	0,297949	
14400	0,288065	
14500	0,278601	
14500	0,278662	
14600,1	0,269639	
14600	0,269693	
14700,1	0,261134	
14800,1	0,25302	
14800,1	0,253031	
14900,1	0,245302	
14900,1	0,245348	
15000,1	0,238072	
15100,2	0,231101	
15100,2	0,231147	
15200	0,22457	
15200	0,224597	
15300	0,218334	
15400,1	0,212355	
15400,1	0,212369	
15500,1	0,206737	
15500,1	0,206717	
15600,1	0,201354	
15700,1	0,196215	
15700,1	0,196223	
15800,2	0,191305	
15801	0,191125	
15900	0,186727	
16000	0,18225	
16000	0,182285	
16100	0,177996	
16200,1	0,173981	
16200,1	0,173963	
16300,1	0,170159	
16300,1	0,17014	
16400,1	0,166441	
16500,1	0,162915	
16500,1	0,162935	
16600,2	0,15954	
16600,2	0,159543	
16700	0,156272	
16800	0,15317	
16800	0,153166	
16900,1	0,150142	
16900,1	0,150147	
17000,1	0,147277	
17100,1	0,144558	
17100,1	0,144549	
17200,1	0,141896	
17200,1	0,141914	
17300,2	0,139347	
17400,2	0,13687	
17400,2	0,136893	
17500	0,134503	
17500	0,134539	
17600	0,132211	
17700,1	0,130007	
17700,1	0,130023	
17800,1	0,127893	
17800,1	0,127888	
17900,1	0,125812	
18000,1	0,123809	
18000,1	0,123841	
18100,2	0,121948	
18100,2	0,121954	
18200,2	0,120077	
18300	0,118298	
18300	0,118289	
18400,1	0,116521	
18400,1	0,116525	
18500,1	0,114797	
18600,1	0,113149	
18600,1	0,113149	
18700,1	0,111536	
18700,1	0,111581	
18800,1	0,109993	
18900,2	0,1085	
18900,2	0,108517	
19000	0,107028	
19000	0,107045	
19100	0,105611	
19200,1	0,104196	
19200,1	0,104209	
19300,1	0,102878	
19300,1	0,102872	
19400,1	0,10157	
19500,1	0,100273	
19500,1	0,100263	
19600,2	0,0990334	
19600,2	0,0989819	
19700,2	0,0977955	
19800	0,0966039	
19800	0,0966079	
19900,1	0,0954274	
19900,1	0,095446	
20000,1	0,0943091	
20100,1	0,0932385	
20100,1	0,093215	
20200,1	0,0921491	
20200,1	0,0921303	
20300,1	0,091122	
20400,2	0,090069	
20400,2	0,0901055	
20500,2	0,0890802	
20500,2	0,089079	
20600	0,0881106	
20700,1	0,0871583	
20700,1	0,0871764	
20800,1	0,0862696	
20800,1	0,0862257	
20900,1	0,0853034	
21000,1	0,0844439	
21000,1	0,0844505	
21100,2	0,0835763	
21100,2	0,0835751	
21200,2	0,0827254	
21300,2	0,0819003	
21300,2	0,0819178	
21400	0,0810753	
21400	0,0810642	
21500,1	0,080242	
21600,1	0,0794667	
21600,1	0,0794776	
21700,1	0,0786987	
21700,1	0,0787201	
21800,1	0,0779334	
21900,2	0,0772159	
21900,2	0,0772475	
22000,2	0,0764916	
22006	0,0762123	
22100	0,0757902	
22200,1	0,0750866	
22200,1	0,075112	
22300,1	0,0744484	
22400,1	0,0737606	
22400,1	0,0737507	
22500,1	0,0730539	
22500,1	0,0731173	
22600,2	0,0724593	
22700,2	0,0718043	
22700,2	0,0718428	
22800,2	0,0712268	
22800,2	0,0712125	
22900	0,0706213	
23000,1	0,0700202	
23000,1	0,0700193	
