Time - Plot 0	Amplitude - Plot 0	
19000	2,4157	
19100	2,41604	
19100	2,41604	
19200,1	2,41619	
19200,1	2,41633	
19300,1	2,41682	
19400,1	2,41724	
19400,1	2,41724	
19500,1	2,41752	
19500,1	2,4174	
19600,2	2,41804	
19700,2	2,41816	
19700,2	2,41827	
19800	2,41859	
19899,7	2,41882	
19900	2,41885	
20000,1	2,41907	
20000,1	2,41888	
20100,1	2,41935	
20200,1	2,41951	
20200,1	2,41946	
20300,1	2,41986	
20300,2	2,41989	
20400,2	2,41996	
20500,2	2,42045	
20500,2	2,42046	
20600	2,42057	
20600	2,42066	
20700,1	2,4209	
20800,1	2,42114	
20800,1	2,42106	
20900,1	2,42126	
20900,1	2,42119	
21000,1	2,42123	
21100,2	2,4216	
21100,2	2,4217	
21200,2	2,42179	
21200,2	2,42173	
21300,2	2,42209	
21400,1	2,422	
21400	2,4221	
21500,1	2,42219	
21500,1	2,42222	
21600,1	2,42256	
21700,1	2,42253	
21700,1	2,42258	
21800,1	2,4228	
21800,2	2,42267	
21900,2	2,42275	
22000,2	2,42302	
22000,2	2,423	
22100	2,423	
22100	2,42307	
22200,1	2,42312	
22300,1	2,42329	
22300,1	2,42323	
22400,1	2,42342	
22400,1	2,42341	
22500,1	2,4236	
22600,2	2,42353	
22600,2	2,42374	
22700,2	2,42373	
22700,2	2,42383	
22800,2	2,42379	
