Time - Plot 0	Amplitude - Plot 0	
2400,04	1,73542	
2500,06	1,7344	
2500,06	1,73405	
2600,09	1,7328	
2700,11	1,73142	
2700,1	1,7317	
2799,94	1,73026	
2799,95	1,73031	
2899,97	1,72889	
3000	1,72758	
2999,99	1,72753	
3100,02	1,72597	
3100,02	1,72599	
3200,05	1,72436	
3300,07	1,72279	
3300,06	1,72276	
3400,09	1,72096	
3400,09	1,72107	
3499,94	1,71923	
3599,53	1,71684	
3599,95	1,71725	
3699,98	1,7154	
3699,98	1,71528	
3799,99	1,71331	
3800,01	1,71325	
3900,03	1,71119	
4000,06	1,70913	
4000,04	1,70881	
4100,07	1,7068	
4100,08	1,70665	
4200,09	1,70437	
4299,93	1,70203	
4299,93	1,7019	
4399,97	1,69937	
4399,96	1,69935	
4499,99	1,69674	
4600,01	1,69398	
4600,01	1,694	
4700,04	1,69114	
4700,03	1,69096	
4800,06	1,68821	
4900,08	1,68512	
4900,08	1,68491	
5000,11	1,68174	
5000,11	1,68165	
5099,95	1,67854	
5199,97	1,67501	
5199,97	1,67491	
5300,01	1,6715	
5300	1,6714	
5400,03	1,66767	
5500,05	1,66381	
5500,05	1,66375	
5600,07	1,65972	
5600,06	1,65985	
5700,1	1,65547	
5800,13	1,65126	
5800,11	1,65111	
5899,97	1,64662	
5899,96	1,64656	
6000	1,64191	
6100,01	1,63682	
6100,01	1,63692	
6200,05	1,63183	
6200,04	1,63178	
6300,05	1,62643	
6400,08	1,62089	
6400,08	1,62087	
6500,12	1,61495	
6500,11	1,61505	
6599,95	1,60914	
6699,98	1,6031	
6699,97	1,60296	
6800	1,59637	
6799,99	1,59642	
6900,02	1,58961	
7000,04	1,58264	
7000,04	1,58239	
7100,06	1,5751	
7100,07	1,57499	
7200,1	1,56746	
7300,12	1,55926	
7300,11	1,5592	
7399,97	1,551	
7399,96	1,55091	
7499,98	1,54231	
7600,01	1,53306	
7600,01	1,53311	
7700,04	1,52345	
7700,03	1,52357	
7800,05	1,51371	
7900,08	1,50333	
7900,09	1,50332	
8000,11	1,49272	
8000,12	1,4925	
8100,13	1,48093	
8199,96	1,4695	
8199,96	1,46944	
8299,99	1,45716	
8299,99	1,45702	
8400,01	1,44428	
8500,04	1,4309	
8500,04	1,43079	
8600,07	1,41693	
8600,07	1,41681	
8700,08	1,40218	
8800,12	1,387	
8800,12	1,38697	
8900,14	1,37108	
8900,13	1,37094	
8999,98	1,35443	
9100	1,33718	
9099,99	1,33689	
9200,02	1,31899	
9200,01	1,31883	
9300,06	1,30009	
9400,09	1,28046	
9400,07	1,28025	
9500,1	1,25992	
9507,82	1,2564	
9600,12	1,23839	
9699,96	1,2165	
9699,97	1,21629	
9799,99	1,19338	
9799,98	1,19325	
9900,02	1,16934	
10000,1	1,14473	
10000,1	1,14447	
10100,1	1,11905	
10114,3	1,1119	
10200,1	1,09222	
10300,1	1,06511	
10300,1	1,06494	
10400,1	1,03686	
10400,1	1,03667	
10500	1,00772	
10600	0,978276	
10600	0,978029	
10700	0,947834	
10708,1	0,944117	
10800,1	0,916965	
10900,1	0,886	
10900,1	0,885686	
11000,1	0,854375	
11000,4	0,853818	
11100,2	0,822667	
11200,2	0,79138	
11200,1	0,791314	
11300	0,760265	
11400	0,729755	
11400	0,729661	
11500	0,700193	
11500	0,700178	
11600,1	0,672014	
11700,1	0,645522	
11700,1	0,645293	
11800,1	0,621035	
11800,1	0,621035	
11900,1	0,599402	
12000,1	0,580702	
12000,2	0,580586	
12100	0,565674	
12100	0,565491	
12200	0,554509	
12300,1	0,54764	
12300	0,547584	
12400,1	0,545168	
12400,1	0,545249	
12500,2	0,547724	
12600,1	0,553938	
12600,1	0,553915	
12700,1	0,564542	
12700,1	0,564666	
12800	0,579212	
12900	0,596951	
12900	0,596894	
13000,1	0,617699	
13000	0,617646	
13100,1	0,640749	
13200,1	0,665827	
13200,1	0,665655	
13300,1	0,692375	
13300,1	0,692323	
13400,1	0,719947	
13500,1	0,74853	
13500,2	0,748309	
13600	0,777321	
13600	0,777239	
13700	0,806621	
13800	0,835978	
13800	0,835599	
13900,1	0,865172	
13900,1	0,864773	
14000,1	0,893971	
14100,1	0,922539	
14100,1	0,922173	
14200,1	0,950457	
14200,1	0,950044	
14300,1	0,977805	
14400	1,00485	
14400	1,00438	
14500	1,03081	
14500	1,03043	
14600,1	1,05616	
14700,1	1,081	
14700,1	1,08071	
14800,1	1,10499	
14800,1	1,10463	
14900,1	1,12811	
15000,1	1,15079	
15000,2	1,15045	
15100,2	1,17253	
15100,2	1,17217	
15200	1,19352	
15300	1,21399	
15300	1,21365	
15400,1	1,23357	
15400	1,23318	
15500,1	1,25235	
15600,1	1,27073	
15600,1	1,27036	
15700,1	1,28829	
15700,1	1,28797	
15800,2	1,30508	
15900	1,32156	
15900	1,32126	
16000	1,33702	
16000	1,33685	
16100	1,35228	
16200,1	1,36692	
16200,1	1,36668	
16300,1	1,38084	
16300,1	1,38061	
16400,1	1,39423	
16500,2	1,40714	
16500,1	1,407	
16600,2	1,41969	
16600,2	1,4196	
16700	1,43173	
16800	1,44331	
16800	1,44322	
16900,1	1,45444	
16900,1	1,45445	
17000,1	1,46531	
17100,1	1,47572	
17100,1	1,47555	
17200,1	1,48569	
17200,1	1,48544	
17300,2	1,49512	
17400,2	1,50463	
17400,2	1,5044	
17500	1,51361	
17500	1,51334	
17600	1,52207	
17700,1	1,53036	
17700,1	1,53026	
17800,1	1,53831	
17800,1	1,53837	
17900,1	1,54613	
18000,2	1,55356	
18000,1	1,55351	
18100,2	1,56075	
18100,2	1,5606	
18200,2	1,56782	
18300	1,57457	
18300	1,57461	
18400	1,58097	
18400	1,58085	
18500,1	1,58725	
18600,1	1,59341	
18600,1	1,59317	
18700,1	1,59903	
18700,1	1,59911	
18800,2	1,60491	
18900,2	1,6102	
18900,2	1,61024	
19000	1,61544	
19000	1,61543	
19100	1,62062	
19200,1	1,62567	
19200,1	1,62564	
19300,1	1,6304	
19300,1	1,63046	
19400,1	1,63505	
19500,1	1,63962	
19500,1	1,6396	
19600,2	1,6439	
19600,2	1,64382	
19700,2	1,64808	
19800	1,65206	
19800	1,65226	
19900,1	1,65622	
19900,1	1,65618	
20000,1	1,66026	
20100,1	1,66394	
20100,1	1,66394	
20200,1	1,66757	
20200,1	1,66757	
20300,2	1,67106	
20400,2	1,6744	
20400,2	1,67444	
20500,2	1,67756	
20500,2	1,67763	
20600	1,68103	
20700,1	1,68401	
20700,1	1,68421	
20800,1	1,6872	
20800,1	1,68711	
20900,1	1,69024	
21000,1	1,69312	
21000,1	1,69312	
21100,2	1,69585	
21100,2	1,69584	
21200,2	1,69864	
21300,2	1,70137	
21300,2	1,70127	
21400,1	1,70381	
21415	1,69252	
21500,1	1,7063	
21600,1	1,70885	
21600,1	1,70856	
21700,1	1,7111	
21775,2	1,69629	
21800,1	1,71339	
21900,2	1,71573	
21900,2	1,7156	
22000,2	1,71783	
22100	1,72001	
22100	1,71991	
22200,1	1,72214	
22200,1	1,72205	
22300,1	1,72409	
22400,1	1,7259	
22400,1	1,72581	
22500,1	1,72787	
22500,1	1,72798	
22600,2	1,72984	
22700,2	1,73168	
22700,2	1,73176	
22800,2	1,73352	
22800,2	1,7335	
22900	1,73528	
23000,1	1,737	
