Time - Plot 0	Amplitude - Plot 0	
2400,03	1,73456	
2400,03	1,73446	
2500,05	1,73342	
2500,06	1,73324	
2600,08	1,73229	
2700,11	1,73093	
2700,1	1,731	
2799,93	1,72983	
2799,94	1,72972	
2899,98	1,72822	
2999,99	1,72693	
2999,99	1,72684	
3100,02	1,72528	
3100,02	1,72542	
3200,04	1,72378	
3300,07	1,72196	
3300,06	1,72212	
3400,09	1,72029	
3400,1	1,72046	
3499,93	1,71862	
3599,96	1,71666	
3599,94	1,71664	
3699,98	1,71488	
3699,98	1,71487	
3800,01	1,71285	
3900,03	1,71071	
3900,03	1,71083	
4000,06	1,70865	
4000,05	1,7084	
4100,08	1,70625	
4200,1	1,70393	
4200,11	1,70397	
4299,94	1,70152	
4299,94	1,70145	
4399,97	1,69888	
4499,99	1,69627	
4499,98	1,69625	
4600,02	1,69367	
4600,02	1,69363	
4700,04	1,69071	
4800,06	1,6877	
4800,07	1,6876	
4900,09	1,68468	
4900,09	1,68453	
5000,12	1,68151	
5099,95	1,67821	
5099,95	1,67801	
5199,96	1,67468	
5199,97	1,67462	
5300	1,671	
5400,01	1,66716	
5400,03	1,66716	
5500,05	1,66341	
5500,05	1,66323	
5600,07	1,65932	
5700,1	1,65507	
5700,1	1,65508	
5800,13	1,65081	
5800,12	1,65071	
5899,96	1,64629	
5999,99	1,64167	
5999,98	1,64157	
6100,01	1,63652	
6125,35	1,62566	
6200,04	1,6314	
6300,06	1,62614	
6300,06	1,62612	
6400,09	1,62059	
6500,11	1,61476	
6500,11	1,61478	
6599,95	1,60886	
6599,94	1,6088	
6699,98	1,60255	
6800	1,59609	
6799,99	1,5959	
6900,03	1,58916	
6900,03	1,58919	
7000,04	1,58221	
7100,07	1,57484	
7100,07	1,57466	
7200,09	1,56704	
7200,09	1,56704	
7300,12	1,55899	
7399,97	1,55056	
7399,97	1,55051	
7499,98	1,54192	
7499,98	1,542	
7600,01	1,53278	
7700,04	1,52337	
7700,04	1,52335	
7800,05	1,51326	
7800,06	1,51339	
7900,08	1,50311	
8000,11	1,49223	
8000,1	1,49234	
8100,13	1,48099	
8100,13	1,48089	
8199,96	1,46919	
8300	1,45716	
8299,99	1,45687	
8400,02	1,44424	
8400,01	1,44405	
8500,04	1,43084	
8600,06	1,41684	
8600,07	1,41665	
8700,09	1,40224	
8700,1	1,40216	
8800,12	1,38699	
8900,14	1,37107	
8900,14	1,371	
8999,98	1,35458	
8999,98	1,35454	
9099,99	1,337	
9200,02	1,31911	
9200,01	1,31887	
9300,07	1,30018	
9300,06	1,30002	
9400,09	1,28058	
9500,11	1,26017	
9500,1	1,25987	
9600,12	1,23866	
9600,14	1,23846	
9699,97	1,21645	
9800,01	1,19357	
9799,99	1,19318	
9900,01	1,16964	
9900,01	1,16927	
10000	1,14464	
10100,1	1,11914	
10100,1	1,11887	
10200,1	1,09253	
10200,1	1,09219	
10300,1	1,06504	
10400,2	1,03693	
10400,1	1,03667	
10500	1,0079	
10500	1,00772	
10600	0,978184	
10700	0,948064	
10700	0,947645	
10800	0,917058	
10800,1	0,916775	
10900,1	0,885824	
11000,1	0,854328	
11000,1	0,854111	
11100,1	0,822611	
11100,1	0,822374	
11200,1	0,791148	
11300	0,760155	
11300	0,759972	
11400	0,729489	
11400	0,729366	
11500	0,699902	
11600,1	0,671803	
11600	0,67159	
11700,1	0,645195	
11700,1	0,645128	
11800,1	0,620852	
11900,1	0,599147	
11900,1	0,59927	
12000,1	0,580539	
12000,2	0,580674	
12100	0,565666	
12200	0,554605	
12200	0,55466	
12300	0,54779	
12300	0,547854	
12400,1	0,545479	
12500,2	0,547991	
12500,1	0,547803	
12600,1	0,554216	
12600,1	0,554271	
12700,1	0,564979	
12800	0,579442	
12800	0,579387	
12900	0,597308	
12900	0,597173	
13000	0,617974	
13100,1	0,640909	
13100	0,64065	
13200,1	0,665814	
13200,1	0,665667	
13300,1	0,692305	
13400,1	0,719924	
13400,1	0,719679	
13500,1	0,748241	
13500,2	0,747981	
13600	0,777068	
13700	0,806267	
13700	0,80592	
13800	0,835563	
13800	0,835156	
13900,1	0,864632	
14000,1	0,893549	
14000,1	0,893201	
14100,1	0,921859	
14100,1	0,921576	
14200,1	0,949848	
14300,1	0,977414	
14300,1	0,977023	
14400	1,00412	
14400	1,00364	
14500	1,03004	
14600,1	1,05559	
14600,1	1,05529	
14700,1	1,08031	
14700,1	1,08006	
14800,1	1,10432	
14900,1	1,12763	
14900,1	1,12717	
15000,2	1,15001	
15000,2	1,1498	
15100,2	1,17162	
15200	1,19279	
15200	1,19265	
15300	1,21327	
15300	1,21285	
15400,1	1,23266	
15500,1	1,25168	
15500,1	1,25141	
15600,1	1,2701	
15600,1	1,2696	
15700,1	1,28754	
15800,2	1,30452	
15800,2	1,30424	
15900	1,32083	
15900	1,32056	
16000	1,33629	
16100,1	1,35171	
16100,1	1,35135	
16200,1	1,36607	
16200,1	1,36603	
16300,1	1,38006	
16400,1	1,39368	
16400,1	1,39353	
16500,1	1,40672	
16500,2	1,40652	
16600,2	1,41919	
16700	1,43133	
16700	1,43112	
16800	1,44288	
16800	1,44264	
16900,1	1,45402	
17000,1	1,46484	
17000,1	1,46457	
17100,1	1,47512	
17100,1	1,47497	
17200,1	1,485	
17300,2	1,49463	
17300,2	1,49449	
17400,2	1,50409	
17400,2	1,50386	
17500	1,51306	
17600	1,52169	
17600	1,5215	
17700,1	1,52991	
17700,1	1,5298	
17800,1	1,53783	
17900,1	1,54565	
