Time - Plot 0	Amplitude - Plot 0	
2400,03	0,081622	
2500,06	0,0839542	
2500,05	0,0839517	
2600,08	0,0863033	
2600,08	0,0863228	
2700,11	0,0887613	
2799,94	0,0912284	
2799,93	0,0912517	
2899,97	0,093778	
2899,97	0,0937813	
2999,99	0,0964173	
3100,02	0,0990076	
3100,02	0,0990355	
3200,04	0,101748	
3200,03	0,10171	
3300,06	0,104481	
3400,09	0,107295	
3400,08	0,107262	
3499,93	0,110141	
3499,93	0,110124	
3599,96	0,113059	
3699,97	0,116004	
3699,98	0,116032	
3800	0,119048	
3800	0,119048	
3900,03	0,122148	
4000,05	0,12526	
4000,05	0,125268	
4100,08	0,128459	
4100,08	0,128461	
4200,11	0,131675	
4299,93	0,135027	
4299,94	0,135035	
4399,96	0,138413	
4399,98	0,138434	
4499,99	0,14191	
4600,01	0,145383	
4600,02	0,145426	
4700,04	0,148997	
4700,03	0,148988	
4800,06	0,152653	
4900,09	0,156422	
4900,09	0,156409	
5000,11	0,160238	
5000,1	0,160244	
5099,95	0,164113	
5199,97	0,168096	
5199,98	0,168105	
5300	0,17217	
5300	0,172191	
5400,03	0,176343	
5500,05	0,180601	
5500,05	0,180567	
5600,07	0,18494	
5600,08	0,184917	
5700,1	0,189354	
5800,12	0,193908	
5800,11	0,193925	
5899,96	0,198525	
5999,99	0,203291	
5999,99	0,203308	
6100,01	0,208156	
6100,01	0,208164	
6200,03	0,213127	
6300,06	0,218271	
6300,06	0,218278	
6400,09	0,223534	
6400,08	0,223551	
6500,11	0,22892	
6599,95	0,234402	
6599,94	0,234454	
6699,97	0,240127	
6699,97	0,240151	
6799,99	0,245927	
6900,02	0,251907	
6900,03	0,251941	
7000,04	0,258083	
7000,04	0,258112	
7100,07	0,264404	
7200,09	0,270898	
7200,09	0,270934	
7300,12	0,277645	
7300,12	0,277663	
7399,95	0,284507	
7499,98	0,29164	
7499,98	0,291722	
7600	0,29901	
7600,01	0,299072	
7700,03	0,30666	
7800,05	0,314433	
7800,06	0,31443	
7900,08	0,322511	
7900,08	0,32255	
8000,1	0,33086	
8100,14	0,339506	
8100,14	0,339521	
8199,96	0,348436	
8199,97	0,348464	
8300	0,357633	
8400,02	0,367187	
8400,02	0,367268	
8500,03	0,377136	
8500,04	0,37722	
8600,07	0,38742	
8700,1	0,398041	
8700,1	0,398173	
8800,11	0,409155	
8800,12	0,409249	
8900,13	0,420655	
8999,98	0,432573	
8999,98	0,432654	
9099,99	0,444976	
9099,99	0,445072	
