Time - Plot 0	Amplitude - Plot 0	
2400,04	2,0822	
2400,03	2,08246	
2500,05	2,08128	
2500,06	2,08146	
2600,07	2,08093	
2700,1	2,08008	
2700,11	2,08017	
2799,94	2,07946	
2799,94	2,07937	
2899,98	2,07874	
2899,97	2,07861	
2999,99	2,07777	
3100,02	2,07697	
3100,02	2,07684	
3200,04	2,07602	
3200,04	2,07608	
3300,06	2,0751	
3400,1	2,07412	
3400,09	2,07419	
3499,93	2,07312	
3499,92	2,07317	
3599,95	2,07195	
3599,96	2,07222	
3699,98	2,0709	
3799,99	2,06988	
3799,99	2,06998	
3900,02	2,06872	
3900,03	2,06871	
4000,05	2,0675	
4000,05	2,06758	
4100,07	2,0663	
4200,1	2,06486	
4200,09	2,06492	
4299,95	2,06358	
4299,93	2,06382	
4399,98	2,06208	
4499,99	2,0608	
4499,99	2,06073	
4600,01	2,0591	
4600,02	2,05925	
4700,04	2,05771	
4700,03	2,05773	
4800,06	2,05604	
4900,09	2,0544	
4900,08	2,05444	
5000,12	2,05232	
5000,11	2,05231	
5099,96	2,05072	
5099,95	2,05075	
5199,97	2,04886	
5300	2,04698	
5300	2,04673	
5400,02	2,04472	
5400,02	2,04455	
5500,05	2,04253	
5600,08	2,04014	
5600,07	2,04021	
5700,1	2,03793	
5700,1	2,03812	
5800,13	2,03553	
5800,13	2,03553	
5899,97	2,03295	
5999,98	2,03038	
5999,98	2,03044	
6100,01	2,02734	
6100,01	2,02753	
6200,04	2,02457	
6200,04	2,02458	
6300,07	2,02161	
6400,07	2,01831	
6400,09	2,01841	
6500,11	2,01526	
6500,11	2,01501	
6599,95	2,01174	
6699,98	2,00814	
6699,97	2,00804	
6799,99	2,00431	
6799,99	2,00425	
6900,03	2,00038	
6900,02	2,00054	
7000,04	1,99621	
7100,07	1,99184	
7100,07	1,99195	
7200,1	1,98729	
7200,1	1,98744	
7300,12	1,98254	
7399,96	1,97766	
7399,95	1,97751	
7499,98	1,97237	
7499,98	1,97236	
7600,01	1,96698	
7600,01	1,96687	
7700,03	1,96121	
7800,06	1,95505	
7800,07	1,955	
7900,08	1,94884	
7900,08	1,94862	
8000,11	1,94196	
8100,13	1,93481	
8100,13	1,93487	
8199,98	1,92749	
8199,97	1,92736	
8299,99	1,91937	
8400,01	1,91103	
8400,03	1,9111	
8500,04	1,90235	
8500,04	1,90207	
8600,07	1,89292	
8600,06	1,89297	
8700,08	1,88305	
8800,11	1,87281	
8800,11	1,87266	
