Time - Plot 0	Amplitude - Plot 0	
9400,08	2,27436	
9400,08	2,27432	
9500,1	2,26855	
9500,1	2,26842	
9600,12	2,26241	
9699,96	2,2561	
9699,97	2,25595	
9799,98	2,24914	
9799,99	2,2489	
9900,01	2,24137	
10000	2,23301	
10000	2,23301	
10100,1	2,22439	
10100,1	2,22431	
10200,1	2,21449	
10300,1	2,20378	
10300,1	2,20373	
10400,1	2,19233	
10400,2	2,1923	
10500	2,17995	
10600	2,16604	
10600	2,16597	
10700	2,15101	
10700	2,15078	
10800,1	2,13444	
10900,1	2,11672	
10900,1	2,11664	
11000,1	2,09733	
11000,1	2,09697	
11100,1	2,07579	
11200,1	2,05273	
11200,1	2,05253	
11300	2,02782	
11300	2,02753	
11400	2,00056	
11500	1,97227	
11500	1,97185	
11600,1	1,94168	
11600,1	1,94132	
11700,1	1,90966	
11800,1	1,87756	
11800,1	1,87702	
11900,1	1,84483	
11900,1	1,84424	
12000,2	1,813	
12100	1,78377	
12100	1,78338	
12200	1,75805	
12200	1,75771	
12300	1,73651	
12400,1	1,72181	
12400,1	1,7217	
12500,1	1,71409	
12501,4	1,71347	
12600,1	1,71347	
12700,1	1,72034	
12700,1	1,72044	
12800	1,73424	
12900	1,75435	
12900	1,75425	
13000	1,77892	
13000	1,77847	
13100,1	1,80692	
13200,1	1,83755	
13200,1	1,83721	
13300,1	1,86903	
13300,1	1,86884	
13400,1	1,90099	
13500,2	1,93232	
13500,2	1,93189	
13600	1,96236	
13600	1,96194	
13700	1,99132	
13800,1	2,01885	
13800	2,01824	
13900,1	2,04443	
13900,1	2,04393	
14000,1	2,06834	
14100,1	2,09059	
14100,1	2,09021	
14200,1	2,1109	
14200,1	2,11062	
14300,1	2,13012	
14400	2,14747	
14400	2,14712	
14500	2,16315	
14500	2,1633	
14600	2,17805	
14700,1	2,19167	
14700,1	2,19162	
14800,1	2,2041	
14800,1	2,20391	
14900,1	2,21548	
15000,2	2,22608	
15000,1	2,2261	
15100,2	2,23564	
15100,2	2,2358	
15200	2,24473	
15300	2,25287	
15300	2,2531	
15400,1	2,26044	
15400,1	2,26019	
15500,1	2,26752	
15600,1	2,27399	
15600,1	2,27401	
15700,1	2,28018	
15700,1	2,27997	
15800,2	2,28566	
15900	2,29089	
15900	2,29064	
16000	2,29583	
16000	2,29583	
16100	2,30017	
16200,1	2,30428	
16200,1	2,30424	
16300,1	2,30813	
16300,1	2,30804	
16400,1	2,31168	
16500,1	2,31522	
16500,1	2,31523	
16600,2	2,31818	
16600,2	2,31823	
16700	2,32113	
16800	2,32394	
16800	2,32409	
16900,1	2,32677	
16900,1	2,32657	
17000,1	2,32894	
17100,1	2,33139	
17100,1	2,33119	
17200,1	2,33369	
17200,1	2,33352	
17300,2	2,3356	
17400,2	2,3373	
17400,2	2,33724	
17500	2,33914	
17500	2,33914	
17600	2,34103	
17700,1	2,34257	
17700,1	2,34263	
17800,1	2,34416	
17800,1	2,34407	
17900,1	2,34559	
18000,1	2,34692	
18000,1	2,34689	
18100,2	2,34824	
18100,2	2,34823	
18200,2	2,34953	
18300	2,35053	
18300	2,35071	
18400,1	2,3518	
18425,1	2,32927	
18500,1	2,35299	
18600,1	2,35372	
18600,1	2,35388	
18700,1	2,35474	
18800,2	2,35578	
18800,2	2,35584	
18900,2	2,35653	
18900,2	2,35647	
19000	2,35726	
19100	2,35804	
19100	2,35802	
19200,1	2,35876	
19200,1	2,3589	
19300,1	2,35942	
19400,1	2,36032	
19400,1	2,3603	
19500,1	2,3609	
19500,1	2,3611	
19600,2	2,36154	
19700,2	2,36214	
19700,2	2,36227	
19800	2,36275	
19800	2,36272	
19900	2,36326	
20000,1	2,36344	
20000,1	2,36349	
20100,1	2,3643	
20100,1	2,36434	
20200,1	2,36483	
20300,1	2,3653	
20300,2	2,36533	
20400,2	2,36577	
20400,2	2,36569	
20500,2	2,36606	
20600	2,36661	
20600	2,36646	
20700,1	2,36704	
20700,1	2,36701	
20800,1	2,36739	
20900,1	2,36796	
20900,1	2,36776	
21000,1	2,36828	
21000,1	2,36811	
21100,2	2,36849	
21200,2	2,36896	
21200,2	2,36888	
21300,2	2,36933	
21300,2	2,36921	
21400	2,36949	
21500,1	2,36984	
21500,1	2,36979	
21600,1	2,36997	
21600,1	2,36999	
21700,1	2,37008	
21800,2	2,37057	
21800,1	2,3706	
21900,2	2,37091	
21900,2	2,37089	
22000,2	2,37097	
22100	2,37126	
22100	2,37141	
22200,1	2,37139	
22200,1	2,37136	
22300,1	2,37168	
22400,1	2,37197	
22400,1	2,37214	
22500,1	2,37246	
22500,1	2,37221	
22600,2	2,37243	
22700,2	2,37281	
22700,2	2,37266	
22800,2	2,37292	
