Time - Plot 0	Amplitude - Plot 0	
8500,04	0,575828	
8500,04	0,575998	
8600,08	0,590592	
8600,07	0,590697	
8700,08	0,605733	
8800,12	0,621297	
8800,12	0,621526	
8900,14	0,637595	
8900,14	0,63771	
8999,97	0,654232	
9100	0,671351	
9100	0,671566	
9200,02	0,689161	
9200,03	0,689347	
9300,05	0,707595	
9400,08	0,726369	
9400,07	0,726652	
9500,1	0,746005	
9500,1	0,746233	
9600,13	0,766186	
9699,96	0,786876	
9699,97	0,78716	
9799,98	0,808371	
9800	0,808621	
9900,01	0,830506	
10000	0,853098	
10000	0,853434	
10100,1	0,876606	
10100,1	0,876905	
10200,1	0,900624	
10300,1	0,924958	
10300,1	0,925381	
10400,1	0,95017	
10400,1	0,950547	
10500	0,975788	
10600	1,00178	
10600	1,00221	
10700	1,02838	
10700	1,02873	
10800,1	1,05522	
10900,1	1,08218	
10900,1	1,08261	
11000,1	1,10946	
11000,1	1,10986	
11100,1	1,13669	
11200,2	1,16359	
11200,1	1,16397	
11300	1,19029	
11300	1,19051	
11400	1,21627	
11500	1,2415	
11500	1,24184	
11600	1,26593	
11600,1	1,26622	
11700,1	1,28911	
11800,1	1,31063	
11800,1	1,3108	
11900,1	1,33062	
11900,1	1,33081	
12000,1	1,34882	
12100	1,36485	
12100	1,36488	
12200	1,37868	
12200	1,3787	
12300,1	1,39008	
12400,1	1,3991	
12400,1	1,39902	
12500	1,40542	
12500,2	1,40532	
12600,1	1,40921	
12700,1	1,41055	
12700,1	1,41048	
12800	1,40931	
12800	1,40926	
12900	1,40565	
13000	1,39985	
13000	1,39987	
13100	1,39186	
13100	1,39186	
13200,1	1,38188	
13200,1	1,38199	
13300,1	1,37031	
13400,1	1,35694	
13400,1	1,35716	
13500,2	1,34239	
13500,1	1,34252	
13600	1,32669	
13700	1,30981	
13700	1,31016	
13800	1,29236	
13800	1,29264	
13900,1	1,27414	
14000,1	1,25532	
14000,1	1,25567	
14100,1	1,23632	
14100,1	1,23667	
14200,1	1,21699	
14300,2	1,1974	
14300,2	1,19781	
14400	1,17795	
14400	1,17839	
14500	1,15846	
14600,1	1,13887	
14600	1,13939	
14700,1	1,11976	
14700,1	1,12018	
14800,1	1,10068	
14800,1	1,10109	
14900,1	1,0822	
15000,2	1,06332	
15000,2	1,06369	
15100,2	1,04514	
15100,2	1,04553	
15200	1,02729	
15300	1,00964	
15300	1,01001	
15400,1	0,992547	
15400,1	0,992879	
15500,1	0,975969	
15600,1	0,959265	
15600,1	0,959594	
15700,1	0,943288	
15700,1	0,943527	
15800,2	0,927818	
15900	0,91232	
15900	0,912622	
16000	0,897485	
16000	0,897754	
16100	0,883146	
16200,1	0,86874	
16200,1	0,869009	
16300,1	0,855008	
16300,1	0,8552	
16400,1	0,841767	
16500,1	0,828491	
16500,1	0,828683	
16600,2	0,815763	
16700	0,803301	
16700	0,803502	
16800	0,791261	
16800	0,791354	
16900,1	0,77953	
17000,1	0,767935	
17000,1	0,76814	
17100,1	0,756841	
17100,1	0,756976	
17200,1	0,746045	
17300,2	0,735343	
17300,2	0,73549	
17400,2	0,725035	
17400,2	0,725184	
17500	0,715093	
17600	0,705259	
17600	0,705369	
17700,1	0,695777	
17700,1	0,695876	
17800,1	0,686491	
17900,1	0,677433	
17900,1	0,677532	
18000,1	0,668588	
18000,1	0,668703	
18100,2	0,660043	
18200,2	0,651607	
18200,2	0,651646	
18300	0,643457	
18300	0,643574	
18400,1	0,635481	
18500,1	0,627649	
18500,1	0,627684	
18600,1	0,620056	
18600,1	0,620115	
18700,1	0,612662	
18800,2	0,605317	
18800,1	0,605396	
18900,2	0,59825	
18900,2	0,598318	
19000	0,591357	
19100	0,584502	
19100,1	0,584565	
19200,1	0,577887	
19200,1	0,577949	
19300,1	0,571449	
19400,1	0,565109	
19400,1	0,565171	
19500,1	0,558925	
19500,1	0,558965	
19600,2	0,552893	
19700,2	0,54695	
19700,2	0,546979	
19800	0,541208	
19800	0,541219	
19900,1	0,535524	
20000,1	0,529992	
20000,1	0,530049	
20100,1	0,524562	
20100,1	0,524555	
20200,1	0,519291	
20300,2	0,514119	
20300,1	0,514117	
20400,2	0,508979	
20400,2	0,509018	
20500,2	0,50404	
20600	0,499167	
20600	0,499176	
20700,1	0,494348	
20700,1	0,494384	
20800,1	0,489685	
20900,1	0,48507	
20900,1	0,485103	
21000,1	0,4806	
21000,1	0,480634	
21100,2	0,476191	
21200,2	0,471824	
21200,2	0,47188	
21300,2	0,467573	
21300,2	0,467656	
21400	0,463435	
21500,1	0,459328	
21500,1	0,459351	
21600,1	0,455308	
21600,1	0,455319	
21700,1	0,451406	
21800,1	0,447501	
21800,2	0,447465	
21900,2	0,443689	
21900,2	0,443742	
22000,2	0,439953	
22100	0,436333	
22100	0,436337	
22200	0,432716	
22200	0,432728	
22300,1	0,429218	
22400,1	0,425772	
22400,1	0,4258	
22500,1	0,422357	
22500,1	0,422356	
22600,2	0,419033	
22700,2	0,415732	
22700,2	0,415776	
22800,2	0,412514	
22800,2	0,412511	
