Time - Plot 0	Amplitude - Plot 0	
2300	0,0396391	
2400,04	0,040751	
2400,03	0,0407684	
2500,06	0,0418947	
2600,08	0,0431126	
2600,07	0,0431167	
2700,11	0,0442849	
2700,11	0,0443277	
2799,93	0,0455295	
2899,96	0,0468002	
2899,97	0,0468187	
2999,99	0,048053	
3100,02	0,0494318	
3100,01	0,049394	
3200,04	0,050781	
3200,04	0,050782	
3300,07	0,0521289	
3400,1	0,0535416	
3400,09	0,0535674	
3499,94	0,055008	
3499,93	0,0549662	
3599,95	0,0564444	
3699,98	0,0578954	
3699,97	0,0579098	
3800	0,0594501	
3800	0,0594878	
3900,02	0,0610161	
4000,04	0,0625802	
4000,05	0,0625641	
4100,08	0,0641324	
4100,07	0,0641347	
4200,1	0,0658032	
4299,93	0,0674663	
4299,93	0,0674262	
4399,97	0,0691547	
4399,96	0,0691433	
4499,99	0,0708798	
4600,01	0,0726521	
4600,03	0,0726487	
4700,04	0,0744187	
4700,04	0,0744315	
4800,07	0,0762796	
4900,09	0,0781626	
4900,09	0,0781724	
5000,12	0,0801005	
5000,1	0,0800755	
5099,94	0,0820663	
5199,97	0,0840805	
5199,97	0,0840763	
5299,99	0,0860955	
5300	0,0860808	
5400,03	0,0881992	
5500,05	0,0903121	
5500,05	0,0903418	
5600,08	0,0925225	
5600,07	0,0925253	
5700,1	0,0947492	
5800,12	0,0970714	
5800,12	0,0970728	
5899,96	0,0994035	
5899,96	0,0994226	
5999,98	0,101849	
6100	0,104306	
6100,01	0,104254	
6200,05	0,10681	
6200,03	0,10682	
6300,05	0,109426	
6400,09	0,112068	
6400,09	0,112084	
6500,11	0,114852	
6500,1	0,114821	
6599,95	0,117654	
6699,97	0,12054	
6699,97	0,120524	
6800	0,123479	
6800	0,123519	
6900,01	0,126531	
7000,05	0,129686	
7000,04	0,129703	
7100,07	0,132959	
7100,07	0,132929	
7200,1	0,136284	
7300,12	0,139716	
7300,12	0,139733	
7399,96	0,143264	
7399,96	0,143269	
7499,98	0,146934	
7600,01	0,150725	
7600	0,150696	
7700,03	0,15463	
7700,04	0,154609	
7800,05	0,158652	
7900,08	0,162871	
7900,08	0,162887	
8000,12	0,167202	
8000,1	0,167174	
8100,13	0,171722	
8199,96	0,176331	
8199,97	0,176381	
8300	0,181238	
8299,99	0,181222	
8400,02	0,186264	
8500,04	0,191443	
8500,04	0,191439	
8600,07	0,196902	
8600,07	0,196885	
8700,08	0,202519	
8800,12	0,208365	
8800,12	0,208405	
8900,14	0,214493	
8900,14	0,214568	
8999,98	0,220898	
9100	0,227555	
9100	0,227583	
9200,03	0,234514	
9200,02	0,234586	
9300,05	0,241839	
9400,08	0,249498	
9400,08	0,249539	
9500,1	0,257492	
9500,1	0,25749	
9600,12	0,265858	
9699,96	0,274605	
9699,97	0,274659	
9799,98	0,283904	
9799,99	0,283922	
9900,01	0,293563	
10000	0,303713	
10000	0,303796	
10100,1	0,314468	
10100,1	0,314547	
10200,1	0,325814	
10300,1	0,337632	
10300,1	0,337757	
10400,1	0,350193	
10400,2	0,350288	
10500	0,363419	
10600	0,377281	
10600	0,377385	
10700	0,391952	
10700	0,392086	
10800,1	0,407356	
10900,1	0,423537	
10900,1	0,423781	
11000,1	0,440615	
11000,1	0,440796	
11100,1	0,458442	
11200,1	0,477047	
11200,1	0,477281	
11300	0,496412	
11300	0,496714	
11400	0,516722	
11500	0,537027	
11500	0,537327	
11600,1	0,557949	
11600,1	0,558208	
11700,1	0,579141	
11800,1	0,599709	
11800,1	0,599952	
11900,1	0,619869	
11900,1	0,620167	
12000,2	0,63921	
12100	0,656675	
12100	0,656902	
12200	0,672395	
12200	0,672497	
12300	0,685675	
12400,1	0,695967	
12400,1	0,695995	
12500,1	0,703122	
12501,4	0,703159	
12600,1	0,707026	
12700,1	0,707538	
12700,1	0,707507	
12800	0,704793	
12900	0,699116	
12900	0,699103	
13000	0,690651	
13000	0,690649	
13100,1	0,679919	
13200,1	0,667285	
13200,1	0,667426	
13300,1	0,653244	
13300,1	0,653368	
13400,1	0,638082	
13500,2	0,622133	
13500,2	0,622381	
13600	0,605795	
13600	0,606046	
13700	0,58929	
13800,1	0,572577	
13800	0,572823	
13900,1	0,556218	
13900,1	0,556478	
14000,1	0,540098	
14100,1	0,524215	
14100,1	0,524511	
14200,1	0,508947	
14200,1	0,509195	
14300,1	0,494156	
14400	0,479829	
14400	0,480062	
14500	0,466047	
14500	0,466271	
